indice,clip_original,clip_procesado,clip_longitud_original,clip_longitud_procesada,instagram_original,instagram_procesado,instagram_longitud_original,instagram_longitud_procesada,instagram_hashtags,instagram_hashtags_procesados,instagram_menciones,instagram_emojis
129,"a christmas tree with lights, christmas tree, tissue ornament, local illumination, wooden staff, magic wooden staff, festive atmosphere, light cone, made of bamboo, a palm tree, festive, epic illumination, light from bottom, christmas, the torch we all must hold, of bamboo, holding a wooden staff, wooden magic wand, colorful umbrella, crystal column",christmas tree lights christmas tree tissue ornament local illumination wooden staff magic wooden staff festive atmosphere light cone made bamboo palm tree festive epic illumination light bottom christmas torch must hold bamboo holding wooden staff wooden magic wand colorful umbrella crystal column,351,299,"""En las flores de tu huipil y el bordado de tu justán se guardan las tradiciones de mi lindo yucatán"" 
¡Bomba! 
-Doña Way",flores huipil bordado justán guardan tradiciones lindo yucatán way,121,66,[],[],[],[]
130,"a hand holding two french fries in front of a building, holding a baguette, cuban setting, cigars, cuba, chorizo sausage, puerto rico, by Hugo Heyrman, siluettes, gastronomy magazine, religiÃ³n, digis, by Carol Bove, by Gina PellÃ³n, un dia de paz, holding cigar, mandables, holding a white flag",hand holding two french fries front building holding baguette cuban setting cigars cuba chorizo sausage puerto rico hugo heyrman siluettes gastronomy magazine religión digis carol bove gina pellón dia paz holding cigar mandables holding flag,295,241,"El urdido de la hamaca es la técnica de tejido utilizada para producir hamacas en Yucatán. Es una técnica muy particular, se puede realizar con varios materiales y colores que las hacen únicas.",urdido hamaca técnica tejido utilizada producir hamacas yucatán técnica particular puede realizar varios materiales colores hacen únicas,193,136,[],[],[],[]
131,"a large building with a pool in the middle, brutalist aztec architecture, sand - colored walls, pritzker architecture prize, brutalist courtyard, rectangular pool, by Ricardo Bofill, organic architecture, rammed earth courtyard, frank gehry architecture, <3d eco brutalist, aztec architecture, inspired by Ricardo Bofill, modernist buildings",large building pool middle brutalist aztec architecture sand colored walls pritzker architecture prize brutalist courtyard rectangular pool ricardo bofill organic architecture rammed earth courtyard frank gehry architecture eco brutalist aztec architecture inspired ricardo bofill modernist buildings,341,300,"¿Sabes qué es el El ""justán"" o ""fustán""? Es una prenda que va por debajo del terno que va de la cintura hasta los pies con una sección blanca y otra bordada, que sirve como medio fondo de la vestimenta tradicional yucateca.",justán fustán prenda debajo terno cintura pies sección blanca bordada sirve medio fondo vestimenta tradicional yucateca,223,119,[],[],[],[]
132,"a woman in a yellow dress standing in front of a blue building, cyan and gold scheme, yellow and cyan color palette, blue and yellow color scheme, lady using yellow dress, blue theme and yellow accents, colorful architecture, yellow and blue color scheme, yellow and blue and cyan, ocher and turquoise colors, wes anderson color palette",woman dress standing front building cyan gold scheme cyan palette scheme lady using dress theme accents colorful architecture scheme cyan ocher turquoise colors wes anderson palette,336,181,"""Mérida tierra de Amores, bajo tu cielo se aprende a forjar Ilusiones. A vivir y a amar."" 
-Mérida, José Narváez Márquez.",mérida tierra amores bajo cielo aprende forjar ilusiones vivir amar josé narváez márquez,121,88,[],[],[],[]
133,"a ceiling with a clock and a chandel, rounded ceiling, lavish rococo baroque setting, ornamental halo, baroque style painting backdrop, intricate rococo ornamentation, an abandoned rococo salon, painting on the ceiling, ornately detailed, complex ceiling, ceiling, arched ceiling, ornate decoration, intricate ornament halo, rococo architecture, baroque and rococo ornaments",ceiling clock chandel rounded ceiling lavish rococo baroque setting ornamental halo baroque style painting backdrop intricate rococo ornamentation abandoned rococo salon painting ceiling ornately detailed complex ceiling ceiling arched ceiling ornate decoration intricate ornament halo rococo architecture baroque rococo ornaments,374,330,"El Pok ta pok es una representación del juego de pelota maya que realizaba la civilización en las ciudades mayas, ahora mejor conocidas como zonas arqueológicas. Podemos gozar de este espectáculo cultural todos los sábados en punto de las 8 pm en los bajos de la catedral de Mérida.",pok pok representación juego pelota maya realizaba civilización ciudades mayas ahora mejor conocidas zonas arqueológicas podemos gozar espectáculo cultural sábados punto bajos catedral mérida,282,191,[],[],[],[]
134,"three women in colorful dresses walking down a dirt road, mexican folklore, body covers with neon flowers, mexican folk art, mexico, bolivian cholitas, folklorico, traditional clothing, aztec street fashion, clothes made out of flower, diverse costumes, celebrating day of the dead, colorful clothes, colorful robes, dia de los muertos, colorful uniforms",three women colorful dresses walking dirt road mexican folklore body covers neon flowers mexican folk art mexico bolivian cholitas folklorico traditional clothing aztec street fashion clothes made flower diverse costumes celebrating day dead colorful clothes colorful robes dia los muertos colorful uniforms,354,307,El Minaret es una casona ubicada sobre Paseo de Montejo construida en 1908. Tiene un estilo arquitectónico neoclásico del siglo XIX y es una de las edificaciones que mantienen la belleza de la época colonial del estado de Yucatán. Cuenta con un pórtico delimitado por columnas de estilo jónico y un alto mirador de influencia morisca.,minaret casona ubicada paseo montejo construida estilo arquitectónico neoclásico siglo xix edificaciones mantienen belleza época colonial yucatán cuenta pórtico delimitado columnas estilo jónico alto mirador influencia morisca,334,226,[],[],[],[]
135,"a young boy climbing on a climbing wall, rock wall, towering above a small person, belaying, climber, rock climbing, full height sculpture, rock climbers climbing a rock, climbing, rock climber, twisted giant tower, towering, rock walls, colossal tower, discovery zone, strong and tall, monolith, tower of babel, a 15 foot tall",young boy climbing climbing wall rock wall towering small person belaying climber rock climbing full height sculpture rock climbers climbing rock climbing rock climber twisted giant tower towering rock walls colossal tower discovery zone strong tall monolith tower babel foot tall,327,280,"""Tierra linda de leyendas, de mi estado capital, Mérida quien te conozca, no te olvidará jamás""
 -Acuarela a Mérida, Miguel Ángel Gallardo",tierra linda leyendas capital mérida conozca olvidará jamás mérida miguel ángel gallardo,138,88,[],[],[],[]
136,"the ruins at tupi, archs and walls, maya temples, not ruins, ancient city ruins, beautiful ancient ruins behind, ancient ruins and waterfalls, cathedrals and abbeys, ancient buildings, ruined medieval architecture, sacred ancient architecture, ancient ruins behind, monumental giant palace, ancient catedral behind her, white stone temple ruins, sacred architecture",ruins tupi archs walls maya temples ruins ancient city ruins beautiful ancient ruins behind ancient ruins waterfalls cathedrals abbeys ancient buildings ruined medieval architecture sacred ancient architecture ancient ruins behind monumental giant palace ancient catedral behind stone temple ruins sacred architecture,365,317,"La Casa de Montejo es uno de los cuatro solares que rodean la Plaza Grande de la Ciudad de Mérida. Con más de 400 años de existencia ha sufrido diversas modificaciones. Actualmente es una de las cinco Casas Señoriales Banamex, abiertas al público y con el fin de contribuir al desarrollo cultural, social, ecológico y educativo de nuestro país.",casa montejo cuatro solares rodean plaza grande ciudad mérida años existencia sufrido diversas modificaciones actualmente cinco casas señoriales banamex abiertas público fin contribuir desarrollo cultural social ecológico educativo país,344,236,[],[],[],[]
137,"a bird standing on a wooden post by the water, seagull, standing bird, bird head, avian, a surrealistic bird, seagulls, avian-inspired, bird, ruffled wings, head and upper body only, bird legs, surrealistic bird, colorful bird with a long, is looking at a bird, birb, falvie, upper body and face",bird standing wooden water seagull standing bird bird head avian surrealistic bird seagulls bird ruffled wings head upper body bird legs surrealistic bird colorful bird long looking bird birb falvie upper body face,295,214,"En el Paseo de Montejo se pueden encontrar edificios históricos de gran antigüedad que representan parte importante de la historia de la ciudad, este mirador se puede encontrar en una casona llamada ""El Minaret"".",paseo montejo pueden encontrar edificios históricos gran antigüedad representan parte importante historia ciudad mirador puede encontrar casona llamada minaret,212,159,[],[],[],[]
138,"a bride in a white wedding dress standing in a room, shiny marble floor, professional wedding photography, marble floor, marble room, highly detailed marble cloth, exquisitely designed throne room, marble columns in background, white marble interior photograph, luxurious wedding, wedding dress, beautiful wedding dress, 3 6 0 picture, on a mosaic marble floor dais, inside a grand ornate room",bride wedding dress standing room shiny marble floor professional wedding photography marble floor marble room highly detailed marble cloth exquisitely designed throne room marble columns marble interior photograph luxurious wedding wedding dress beautiful wedding dress mosaic marble floor dais inside grand ornate room,393,320,"""Mérida es la calle por la que me gusta caminar, platicar en el café, ver a los amigos"". 
Fernando Espejo Méndez",mérida calle gusta caminar platicar café ver amigos fernando espejo méndez,112,74,[],[],[],[]
