indice,clip_original,clip_procesado,clip_longitud_original,clip_longitud_procesada,instagram_original,instagram_procesado,instagram_longitud_original,instagram_longitud_procesada,instagram_hashtags,instagram_hashtags_procesados,instagram_menciones,instagram_emojis
20,"a person holding a glass of coffee, cold brew coffee ), ice coffee, iced latte, a pint of beer sitting on a bar, cold beer, cold drinks, tall iced tea glass, bar, holding a large glass of beer, one ice cube, holding the pint of ale, whiskey glass with ice cubes, holding a beer, molecular gastronomy, beer advertisement",persona sostener vaso café café frío café hielo café leche helado pinta cerveza sentado bar cerveza fría bebida fría vidrio helado alto barra sostener vaso cerveza cubo hielo sostener pinta cerveza vidrio whisky cubo hielo sostener cerveza gastronomía molecular anuncio cerveza anuncio cerveza anuncio cerveza anuncio cerveza anuncio cerveza cerveza,319,349,"La iglesia de La Purísima, vista desde la calle de Miguel Hidalgo y Costilla, en la ciudad de Monterrey, Nuevo León, en 1947 ?
#monterrey #monterreynl #nuevoleon #mexico #Explorer #visitmonterrey #followme #ciudaddelasmontañas #Wanderlust #viajar #Traveling #monterreymexico #amomonterrey #travel 
#follow #Travelersnotebook #TravelPics #mty #nuevoleonmagico #travelgram
?? By: @mexicoretro",iglesia purísima vista calle miguel hidalgo costilla ciudad monterrey león monterrey monterreynl nuevoleon mexico explorer visitmonterrey followme ciudaddelasmontar wanderlust viajar traveling monterreymexico amomonterrey travel travelersnotebook travel pics mty nuevoleonmagico travelgram,390,289,"['monterrey', 'monterreynl', 'nuevoleon', 'mexico', 'Explorer', 'visitmonterrey', 'followme', 'ciudaddelasmontañas', 'Wanderlust', 'viajar', 'Traveling', 'monterreymexico', 'amomonterrey', 'travel', 'follow', 'Travelersnotebook', 'TravelPics', 'mty', 'nuevoleonmagico', 'travelgram']","['monterrey', 'monterreynl', 'nuevoleon', 'mexico', 'explorer', 'visitmonterrey', 'followme', 'ciudaddelasmontar', 'wanderlust', 'viajar', 'traveling', 'monterreymexico', 'amomonterrey', 'travel', 'travelersnotebook', 'travel', 'pics', 'mty', 'nuevoleonmagico', 'travelgram']",['mexicoretro'],[]
21,"a view of the city from a high rise, red sky, mountains and colorful sunset!!, blood red colored sky, mountains and sunset!!, red skies, blood red sky, red sunset, red sky background, crimson clouds, sunset panorama, beautiful and spectacular dusk, red glow in sky, mexico city, fire in the sky, spectacular sunset, red hues",queincusutuertren montaña puesto sol cielo rojo cielo rojo sangre atardecer rojo fondo cielo rojo nubes carmesí panorama puesta sol anochecer hermoso espectacular,324,162,"Santa Clara ?? . . . ??
Visit Monterrey, México.
#monterrey #monterreynl #nuevoleon #mexico #Explorer #visitmonterrey #followme #ciudaddelasmontañas #Wanderlust #viajar #Traveling #monterreymexico #amomonterrey #travel 
#follow #Travelersnotebook #TravelPics #mty #nuevoleonmagico #travelgram",santa clara visite monterrey méxico monterrey monterreynl nuevoleon mexico explorer visitmonterrey followme ciudaddelasmontar wanderlust viajar traveling monterreymexico amomonterrey travel travelersnotebook travel pics mty nuevoleonmagico travelgram,292,250,"['monterrey', 'monterreynl', 'nuevoleon', 'mexico', 'Explorer', 'visitmonterrey', 'followme', 'ciudaddelasmontañas', 'Wanderlust', 'viajar', 'Traveling', 'monterreymexico', 'amomonterrey', 'travel', 'follow', 'Travelersnotebook', 'TravelPics', 'mty', 'nuevoleonmagico', 'travelgram']","['monterrey', 'monterreynl', 'nuevoleon', 'mexico', 'explorer', 'visitmonterrey', 'followme', 'ciudaddelasmontar', 'wanderlust', 'viajar', 'traveling', 'monterreymexico', 'amomonterrey', 'travel', 'travelersnotebook', 'travel', 'pics', 'mty', 'nuevoleonmagico', 'travelgram']",[],[]
22,"a person sitting in the cockpit of a plane, helicopter view, flying over a city, soaring above a dense city, flying in the air over city, mexico city, above city, cockpit view, bird - eye view, birds - eye view, sky - high view, bird eye view, bird's eye view, airborne view",persona sentado cabina avión visto helicóptero volar ciudad volar ciudad denso volar aire ciudad ciudad méxico ciudad vista cabina pájaro vista ave vista vista cielo vista alto vista ojo vista ojo avión aire aeroborioso,274,219,,,0,0,[],[],[],[]
23,"a couple of swans swim in the flooded river in the city of new york, new york, on nov 11, 2018, trees bent over the river, trees bent over river, ducks, rippling trees, parks and lakes, cypress trees, birds and trees, autumn tranquility, willow trees, photo taken with ektachrome, floating trees",par cisn nadar río inundado ciudad york york noviembre árbol doblado río árbol doblado río pato árbol ondulant parque lagos ciprés pájaro árbol tranquilidad otoño sauz tomado ektachromo árbol flotación,295,201,"Visit Monterrey, México.
#monterrey #monterreynl #nuevoleon #mexico #Explorer #visitmonterrey #followme #ciudaddelasmontañas #Wanderlust #viajar #Traveling #monterreymexico #amomonterrey #travel 
#follow #Travelersnotebook #TravelPics #mty #nuevoleonmagico #travelgram
?? By: @_carvill",visita monterrey méxico monterrey monterreynl nuevoleon mexico explorer visitmonterrey followme ciudaddelasmontar wanderlust viajar traveling monterreymexico amomonterrey travel travelersnotebook travel pics mty nuevoleonmagico travelgram,285,238,"['monterrey', 'monterreynl', 'nuevoleon', 'mexico', 'Explorer', 'visitmonterrey', 'followme', 'ciudaddelasmontañas', 'Wanderlust', 'viajar', 'Traveling', 'monterreymexico', 'amomonterrey', 'travel', 'follow', 'Travelersnotebook', 'TravelPics', 'mty', 'nuevoleonmagico', 'travelgram']","['monterrey', 'monterreynl', 'nuevoleon', 'mexico', 'explorer', 'visitmonterrey', 'followme', 'ciudaddelasmontar', 'wanderlust', 'viajar', 'traveling', 'monterreymexico', 'amomonterrey', 'travel', 'travelersnotebook', 'travel', 'pics', 'mty', 'nuevoleonmagico', 'travelgram']",['_carvill'],[]
24,"a group of people standing around a tree, in avila pinewood, natural botanical gardens, arrendajo in avila pinewood, in front of a forest background, one giant oak, coban, nature show, standing on a forest, walking upright in a forest, parks and monuments, forest environment, ancient forest like fanal forest, touching tree in a forest",grupo persona pie árbol avila pinewood jardín botánico natural arrendajo avila pinewood frente fondo forestal roble gigante cor espectáculo naturaleza parado bosque caminar bosque parque monumento ambiente forestal bosque antiguo bosque fanal táctil bosque bosque,336,263,"Visit Monterrey, México.
#monterrey #monterreynl #nuevoleon #mexico #Explorer #visitmonterrey #followme #ciudaddelasmontañas #Wanderlust #viajar #Traveling #monterreymexico #amomonterrey #travel 
#follow #Travelersnotebook #TravelPics #mty #nuevoleonmagico #travelgram
?? By: @tecatepalnorte",visita monterrey méxico monterrey monterreynl nuevoleon mexico explorer visitmonterrey followme ciudaddelasmontar wanderlust viajar traveling monterreymexico amomonterrey travel travelersnotebook travel pics mty nuevoleonmagico travelgram,291,238,"['monterrey', 'monterreynl', 'nuevoleon', 'mexico', 'Explorer', 'visitmonterrey', 'followme', 'ciudaddelasmontañas', 'Wanderlust', 'viajar', 'Traveling', 'monterreymexico', 'amomonterrey', 'travel', 'follow', 'Travelersnotebook', 'TravelPics', 'mty', 'nuevoleonmagico', 'travelgram']","['monterrey', 'monterreynl', 'nuevoleon', 'mexico', 'explorer', 'visitmonterrey', 'followme', 'ciudaddelasmontar', 'wanderlust', 'viajar', 'traveling', 'monterreymexico', 'amomonterrey', 'travel', 'travelersnotebook', 'travel', 'pics', 'mty', 'nuevoleonmagico', 'travelgram']",['tecatepalnorte'],[]
25,"a street scene with a clock and a building, downtown mexico, bangkok townsquare, guanajuato, hdr photograph, in a city with a rich history, glowing epicentre, city street view background, mexico city, city quality lighting, in city street at night, hdr photography, the hard and strong buildings, tlaquepaque",escena callejero reloj edificio centro méxico bangkok townsquare guanajuato fotografía hdr ciudad rico historia epicentro brillante fondo calle ciudad ciudad méxico iluminación calidad ciudad calle ciudad noche fotografía hdr edificio duro fuerte tlaquepaque,308,258,"Visit Monterrey, México.
#monterrey #monterreynl #nuevoleon #mexico #Explorer #visitmonterrey #followme #ciudaddelasmontañas #Wanderlust #viajar #Traveling #monterreymexico #amomonterrey #travel 
#follow #Travelersnotebook #TravelPics #mty #nuevoleonmagico #travelgram
?? By: @lalo.lararjs97",visita monterrey méxico monterrey monterreynl nuevoleon mexico explorer visitmonterrey followme ciudaddelasmontar wanderlust viajar traveling monterreymexico amomonterrey travel travelersnotebook travel pics mty nuevoleonmagico travelgram,291,238,"['monterrey', 'monterreynl', 'nuevoleon', 'mexico', 'Explorer', 'visitmonterrey', 'followme', 'ciudaddelasmontañas', 'Wanderlust', 'viajar', 'Traveling', 'monterreymexico', 'amomonterrey', 'travel', 'follow', 'Travelersnotebook', 'TravelPics', 'mty', 'nuevoleonmagico', 'travelgram']","['monterrey', 'monterreynl', 'nuevoleon', 'mexico', 'explorer', 'visitmonterrey', 'followme', 'ciudaddelasmontar', 'wanderlust', 'viajar', 'traveling', 'monterreymexico', 'amomonterrey', 'travel', 'travelersnotebook', 'travel', 'pics', 'mty', 'nuevoleonmagico', 'travelgram']",['lalo.lararjs97'],[]
26,"a bridge with a car driving on it, santiago calatrava, metallic bridge, by Rodolfo Escalera, elegant bridges between towers, curved bridge, calatrava, highway and sunset!!, overpass, by Oswaldo GuayasamÃ­n, tall bridge with city on top, freeway, by Diego VelÃ¡zquez, miles df, ramps",puente automóvil conducir santiago calatrava puente metálico rodolfo escalera elegante puente torre puente curvo calatrava carretera puesta sol,282,143,"Visit Monterrey, México.
#monterrey #monterreynl #nuevoleon #mexico #Explorer #visitmonterrey #followme #ciudaddelasmontañas #Wanderlust #viajar #Traveling #monterreymexico #amomonterrey #travel 
#follow #Travelersnotebook #TravelPics #mty #nuevoleonmagico #travelgram
?? By: @viajesmexicana",visita monterrey méxico monterrey monterreynl nuevoleon mexico explorer visitmonterrey followme ciudaddelasmontar wanderlust viajar traveling monterreymexico amomonterrey travel travelersnotebook travel pics mty nuevoleonmagico travelgram,291,238,"['monterrey', 'monterreynl', 'nuevoleon', 'mexico', 'Explorer', 'visitmonterrey', 'followme', 'ciudaddelasmontañas', 'Wanderlust', 'viajar', 'Traveling', 'monterreymexico', 'amomonterrey', 'travel', 'follow', 'Travelersnotebook', 'TravelPics', 'mty', 'nuevoleonmagico', 'travelgram']","['monterrey', 'monterreynl', 'nuevoleon', 'mexico', 'explorer', 'visitmonterrey', 'followme', 'ciudaddelasmontar', 'wanderlust', 'viajar', 'traveling', 'monterreymexico', 'amomonterrey', 'travel', 'travelersnotebook', 'travel', 'pics', 'mty', 'nuevoleonmagico', 'travelgram']",['viajesmexicana'],[]
27,"a tall building with a sky background, tall obsidian architecture, cinematic architectural scale, the building is a skyscraper, tall building, modern glass building, sleek glass buildings, glass reflections on top, skyscraper, thunder clouds modernism, aerial photograph of skyscraper, megatall building, cinematic view from lower angle, metallic architecture, vertical architecture, large glass ceilings",edificio alto fondo cielo arquitectura obsidiana alto escala arquitectónico cinematográfico edificio rascacielos edificio alto edificio moderno vidrio edificio vidrio elegante reflejo vidrio superior rascacie él modernismo nube trueno fotografía aéreo rascacie él megatall edificio visión cinemato,404,297,"Visit Monterrey, México.
#monterrey #monterreynl #nuevoleon #mexico #Explorer #visitmonterrey #followme #ciudaddelasmontañas #Wanderlust #viajar #Traveling #monterreymexico #amomonterrey #travel 
#follow #Travelersnotebook #TravelPics #mty #nuevoleonmagico #travelgram
?? By: @desde_la_perspectiva",visita monterrey méxico monterrey monterreynl nuevoleon mexico explorer visitmonterrey followme ciudaddelasmontar wanderlust viajar traveling monterreymexico amomonterrey travel travelersnotebook travel pics mty nuevoleonmagico travelgram,297,238,"['monterrey', 'monterreynl', 'nuevoleon', 'mexico', 'Explorer', 'visitmonterrey', 'followme', 'ciudaddelasmontañas', 'Wanderlust', 'viajar', 'Traveling', 'monterreymexico', 'amomonterrey', 'travel', 'follow', 'Travelersnotebook', 'TravelPics', 'mty', 'nuevoleonmagico', 'travelgram']","['monterrey', 'monterreynl', 'nuevoleon', 'mexico', 'explorer', 'visitmonterrey', 'followme', 'ciudaddelasmontar', 'wanderlust', 'viajar', 'traveling', 'monterreymexico', 'amomonterrey', 'travel', 'travelersnotebook', 'travel', 'pics', 'mty', 'nuevoleonmagico', 'travelgram']",['desde_la_perspectiva'],[]
28,"a bridge with lights reflecting in the water, beautiful colorful lights, the river is full of lights, beautiful glowing lights, city light reflections, colorful lights, glowing reflections, vibrant lights, 1 glowing bridge crossing river, distant mountains lights photo, captivating glowing lights, beautiful lights, vibrant city lights, distant vibrant magical lights, night lights, reflection of led lights, magical lights",bridge with lights reflecting the water beautiful colorful lights the river full lights beautiful glowing lights city light reflections colorful lights glowing reflections vibrant lights glowing bridge crossing river distant mountains lights captivating glowing lights beautiful lights vibrant city lights distant vibrant magical lights night lights reflection led lights magical lights,424,386,"Visit Monterrey, México.
#monterrey #monterreynl #nuevoleon #mexico #Explorer #visitmonterrey #followme #ciudaddelasmontañas #Wanderlust #viajar #Traveling #monterreymexico #amomonterrey #travel 
#follow #Travelersnotebook #TravelPics #mty #nuevoleonmagico #travelgram
?? By: @alanlezafotos",visita monterrey méxico monterrey monterreynl nuevoleon mexico explorer visitmonterrey followme ciudaddelasmontar wanderlust viajar traveling monterreymexico amomonterrey travel travelersnotebook travel pics mty nuevoleonmagico travelgram,290,238,"['monterrey', 'monterreynl', 'nuevoleon', 'mexico', 'Explorer', 'visitmonterrey', 'followme', 'ciudaddelasmontañas', 'Wanderlust', 'viajar', 'Traveling', 'monterreymexico', 'amomonterrey', 'travel', 'follow', 'Travelersnotebook', 'TravelPics', 'mty', 'nuevoleonmagico', 'travelgram']","['monterrey', 'monterreynl', 'nuevoleon', 'mexico', 'explorer', 'visitmonterrey', 'followme', 'ciudaddelasmontar', 'wanderlust', 'viajar', 'traveling', 'monterreymexico', 'amomonterrey', 'travel', 'travelersnotebook', 'travel', 'pics', 'mty', 'nuevoleonmagico', 'travelgram']",['alanlezafotos'],[]
29,"the sun sets over the mountains in yangshu, china, sun rises between two mountains, large twin sunset, mountains and sunset!!, two suns are in the sky, floating mountains, monumental mountains, mountain sunrise, â aerial view of a mountain, mountains and colorful sunset!!, two mountains in background, grand majestic mountains, two suns, volumetrics",sol poner montaña yangshu china sol elevar montaña puesta sol gemelo montaña puesto sol sol cielo montaña flotante montaña monumental amanecer montaña vista aéreo montaña montaña colorido sol montaña fondo montaña majestuoso sol volumen volumítrico volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen volumen,352,656,"Visit Monterrey, México.
#monterrey #monterreynl #nuevoleon #mexico #Explorer #visitmonterrey #followme #ciudaddelasmontañas #Wanderlust #viajar #Traveling #monterreymexico #amomonterrey #travel 
#follow #Travelersnotebook #TravelPics #mty #nuevoleonmagico #travelgram
?? By: @mexicoretro",visita monterrey méxico monterrey monterreynl nuevoleon mexico explorer visitmonterrey followme ciudaddelasmontar wanderlust viajar traveling monterreymexico amomonterrey travel travelersnotebook travel pics mty nuevoleonmagico travelgram,288,238,"['monterrey', 'monterreynl', 'nuevoleon', 'mexico', 'Explorer', 'visitmonterrey', 'followme', 'ciudaddelasmontañas', 'Wanderlust', 'viajar', 'Traveling', 'monterreymexico', 'amomonterrey', 'travel', 'follow', 'Travelersnotebook', 'TravelPics', 'mty', 'nuevoleonmagico', 'travelgram']","['monterrey', 'monterreynl', 'nuevoleon', 'mexico', 'explorer', 'visitmonterrey', 'followme', 'ciudaddelasmontar', 'wanderlust', 'viajar', 'traveling', 'monterreymexico', 'amomonterrey', 'travel', 'travelersnotebook', 'travel', 'pics', 'mty', 'nuevoleonmagico', 'travelgram']",['mexicoretro'],[]
