texto_original,texto_limpio,texto_procesado,cluster,tema_principal,ciudad
"¡Celebremos los 482 años de Guadalajara! 🤍

Nos fuimos al centro de nuestra bella ciudad a pasar la mañana con este clima taaaaan rico que nos toca ⛅️

Esta semana celebramos un año más de la fundación de Guadalajara y por eso el centro se pinta con los colores de @gdluzfestival ✨

Aprovechen para darse una vuelta por la zona y disfrutar de lugares como el Teatro Degollado, el Hospicio Cabañas o la Catedral de Guadalajara que forman parte de todo este festival :)","celebremos los 482 anos de guadalajara 

nos fuimos al centro de nuestra bella ciudad a pasar la manana con este clima taaaaan rico que nos toca 

esta semana celebramos un ano mas de la fundacion de guadalajara y por eso el centro se pinta con los colores de  

aprovechen para darse una vuelta por la zona y disfrutar de lugares como el teatro degollado el hospicio cabanas o la catedral de guadalajara que forman parte de todo este festival",celeber bello ciudad pasar manana clima taaaaan rico tocar semana celebrar ano fundacion centro pintar color aprovechen dar él vuelta zona disfrutar lugar teatro degollado hospicio cabana catedral guadalajara formar festival,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¡Descubre la auténtica hospitalidad de Chapala!

Estas son las actividades que debes de vivir en ese maravilloso lugar:
🩰Ver un espectáculo de danza o música tradicional mexicana.
🏞️Visitar el Museo del Lago Chapala.
🏜️Visitar el rancho de Vicente Fernández.","descubre la autentica hospitalidad de chapala

estas son las actividades que debes de vivir en ese maravilloso lugar
ver un espectaculo de danza o musica tradicional mexicana
visitar el museo del lago chapala
visitar el rancho de vicente fernandez",descubrir autentico hospitalidad actividad vivir maravilloso lugar espectaculo danza musica tradicional mexicano museo lago chapala visitar rancho vicente fernandez,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¿Mesa para uno? Siempre es bueno dedicarse un tiempo a solas, es por eso que les traemos una rutitaaaaa chida por varios lugares en donde seguro vas a consentirte, apapacharte y disfrutar estar contigo mismo. Porque en esta cuenta celebramos el amor(propio). 

@_espacio_abierto_ 
@lince.cafe.bar 
@hatoramen 
@pigspearlsgdl 
@santasabinaamericana 

¿Que les gusta hacer para consentirse?
#antivalentine","mesa para uno siempre es bueno dedicarse un tiempo a solas es por eso que les traemos una rutitaaaaa chida por varios lugares en donde seguro vas a consentirte apapacharte y disfrutar estar contigo mismo porque en esta cuenta celebramos el amorpropio 

 
cafebar 
 
 
 

que les gusta hacer para consentirse
anti valentine",mesa dedicar tiempo traer rutitaaaaa chida lugar seguro consentirte apapacharte disfrutar celebrar amorpropio cafebar gustar consentir él anti valentine,4,él,GUADALAJARA_CORPUS_LIMPIO
"Tu amorcito necesita de lo mejor de Guadalajara este 14 de febrero, reserva ya en estos lugares y conquístala desde el estómago. ❤️
 
📍Zibu Guadalajara 
📍Mantela Restaurante 
📍Casa Luna","tu amorcito necesita de lo mejor de guadalajara este 14 de febrero reserva ya en estos lugares y conquistala desde el estomago 
 
zibu guadalajara 
mantela restaurante 
casa luna",amorcito necesitar febrero reserva lugar conquistala estomago zibu guadalajara mantela restaurante casa luna,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"En cada visita al tianguis gastronómico 'San Nico', seguro te sumerges en un viaje de sabores que captura la verdadera esencia de Guadalajara.

Desde tacos y elotes hasta platillos únicos, cada bocado es una celebración de la rica cultura mexicana. 

¡No es solo comida, es una experiencia cultural completa!

📸@veteconmanu","en cada visita al tianguis gastronomico san nico seguro te sumerges en un viaje de sabores que captura la verdadera esencia de guadalajara

desde tacos y elotes hasta platillos unicos cada bocado es una celebracion de la rica cultura mexicana 

no es solo comida es una experiencia cultural completa",visita tianguis gastronomico san nico seguro sumerges viaje sabor capturar esencia guadalajara taco elot platillo unico bocado celebracion rico cultura mexicano comida experiencia cultural completo,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Estos son los lugares más coquette que debes visitar este 2024 en Guadalajara.
🎀 @macarenab.gdl 
🎀 @chom.chom.cafe 
🎀 @recoletaconfiteria 

¿Te animas?","estos son los lugares mas coquette que debes visitar este 2024 en guadalajara
 gdl 
 chomcafe 
  

te animas",lugar coquette visitar guadalajara gdl chomcafe animar,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¡Bruce, Bruce, Bruce! 

Ven a visitar los mejores lugares para un buen pastel de chocolate ¡Será tu momento más feliz del día!
@florencepasteleria 
@florapastelgdl 
@karmele.reposteria","bruce bruce bruce 

ven a visitar los mejores lugares para un buen pastel de chocolate sera tu momento mas feliz del dia
 
 
reposteria",bruce ver visitar mejor lugar pastel chocolate momento feliz reposterio,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¿Sabías qué  el chicle de Talpa  está inscrito en el inventario del patrimonio cultural inmaterial de nuestro estado?

📸 @mimercaditola",sabias que  el chicle de talpa  esta inscrito en el inventario del patrimonio cultural inmaterial de nuestro estado,sabio chicle talpa inscrito inventario patrimonio cultural inmaterial,0,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¡Se acerca el 02 de Febrero y no le puedes huir a los tamales! 🤭

El #Antimonchos de este mes reúne a los tamales favoritos de todxs los Antis 🤍

¡Cada uno tiene su toque especial!

Pero eso si, todos están riquísimos 🤤

Etiqueta a esa persona que debe los tamales 👀","se acerca el 02 de febrero y no le puedes huir a los tamales 

el an timon chos de este mes reune a los tamales favoritos de todxs los antis 

cada uno tiene su toque especial

pero eso si todos estan riquisimos 

etiqueta a esa persona que debe los tamales",acercar febrero huir timon chos mes reune favorito todxs antis toque especial riquisimo etiqueta persona tamal,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¿Sabías que el Escudo de Armas de Guadalajara cuenta una historia de valentía y resistencia? Con dos leones audaces listos para saltar y sus patas sobre un árbol dorado y verde, es más que un símbolo: es el corazón guerrero de nuestra ciudad. 

La próxima vez que lo veas, recuerda la fuerza que nos une.

📸@davesonic","sabias que el escudo de armas de guadalajara cuenta una historia de valentia y resistencia con dos leones audaces listos para saltar y sus patas sobre un arbol dorado y verde es mas que un simbolo es el corazon guerrero de nuestra ciudad 

la proxima vez que lo veas recuerda la fuerza que nos une",sabio escudo arma guadalajara historia valentia resistencia león audaz listo saltar pata arbol dorado verde simbolo corazon guerrero ciudad proximo ver recordar fuerza unir,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¡Porque usted lo pidió! 📖

Te traemos la segunda parte del diccionario tapatío 🤍

Para que se lo mandes a aquella persona que está por visitar nuestra bella ciudad 👀","porque usted lo pidio 

te traemos la segunda parte del diccionario tapatio 

para que se lo mandes a aquella persona que esta por visitar nuestra bella ciudad",pidiir traer diccionario tapatio mandser persona visitar bello ciudad,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"2 años para el gran evento. ¿Sabes qué es? Te dejamos una pista.⚽

📸@marea_visual",2 anos para el gran evento sabes que es te dejamos una pista,ano evento dejar pista,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¡Año Nuevo en la perla tapatía! 💃🪩

Te dejamos los planes qué hay para este 31 de Diciembre 🎊

¡Es hora de despedir al 2023 como se debe y recibir al 2024 de la mejor manera!

Cena de 6 tiempos en @geisha.gitana 

Fiesta en @amaro.records

Cenita para cerrar el año en @bravocoinayagave

Y un bailongo de los mejores en @farmacia.ritaperez 🕺

¿A donde vamos?","ano nuevo en la perla tapatia 

te dejamos los planes que hay para este 31 de diciembre 

es hora de despedir al 2023 como se debe y recibir al 2024 de la mejor manera

cena de 6 tiempos en gitana 

fiesta en records

cenita para cerrar el ano en 

y un bailongo de los mejores en ritaperez 

a donde vamos",perla tapatia dejar plan diciembre hora despedir recibir cena tiempo gitán fiesta record cenito cerrar ano bailongo mejor ritaperez,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¡Que tu espíritu navideño te guíe a los mejores spots de #Guadalajara! Paz, amor y felicidad en cada aventura.

✨🎄 Visita Guadalajara les desea #FelizNavidad. ✨🎄

📸@rkosalazar","que tu espiritu navideno te guie a los mejores spots de guadalajara paz amor y felicidad en cada aventura

 visita guadalajara les desea feliz navidad",espiritu navideno guiar mejor spot paz amor felicidad aventura visita guadalajara desear feliz navidad,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Uno que otro plan navideño para que pases estas fechas de la mejor manera 🤍🎄

¡Desde ANTITURISTA Les deseamos felices fiestas a todxs! 🎅🧑‍🎄","uno que otro plan navideno para que pases estas fechas de la mejor manera 

desde antiturista les deseamos felices fiestas a todxs",plan navideno pasar fecha antiturista desear feliz fiesta todxs,3,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Te convencí de caerle a Navidalia o nel? 🫣

#navidalia2023 #unlugarparasoñardespiertos #unregaloparatodoslosaños","te convenci de caerle a navidalia o nel 

navi dali a 2023 un lugar para so ard es pier to s un regal o para todos los a os",convenci caer él navidalia nel navi dali lugar ard pier regal,4,él,GUADALAJARA_CORPUS_LIMPIO
"¡Prepárate para los bazares navideños! Encuentra ese regalo perfecto 🎁, esos adornos que harán tu casa, la envidia de Santa 🎅  aquí: 

📍Parque El Refugio
📍Parque Morelos
📍Santa Tere
📍Mercado San Juan de Dios
📍Las Águilas","preparate para los bazares navidenos encuentra ese regalo perfecto  esos adornos que haran tu casa la envidia de santa   aqui 

parque el refugio
parque morelos
santa tere
mercado san juan de dios
las aguilas",preparatar bazar navidenos regalo perfecto adorno har casa envidia refugio parque morelos santa tere mercado san juan dios aguila,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"✨Un lugar para soñar despiertos, @navidaliagdl nos recuerda la magia de estas fechas con todas sus atracciones y espetaculos. Definitivamente la vas a pasar como nunca 😍

@navidaliagdl @visita_guadalajara 

📍Parque Avila Camacho, guadalajara Jalisco
💵 Precio adultos $823 y niños $425 

.
.
.
.
.
.

#Navidalia2023
#UnLugarParaSoñarDespiertos
#UnRegaloParaTodosLosAños
#navidad #navidalia","un lugar para sonar despiertos  nos recuerda la magia de estas fechas con todas sus atracciones y espetaculos definitivamente la vas a pasar como nunca 

  

parque avila camacho guadalajara jalisco
 precio adultos 823 y ninos 425 








navi dali a 2023
un lugar para so ard es pier to s
un regal o para todos los a os
navidad navi dali a",sonar despierto recordar magia fecha atracción espetacu él definitivamente pasar parque avila camacho guadalajara jalisco precio adulto ninos lugar ard pier regal navidad navi dali,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¿Últimos detalles antes de navidad?cáiganle a comprar esferas, luces, regalos y pinos para tener la casa chula en estas épocas 📍Mercado navideño el refugio llena  nuestro corazón al ver todas esas piezas lindas pa’disfrutar colgar en nuestro pino cientos de figuras coloridas que formaron parte de nuestra infancia 💌

Nosotrxs ya nos adelantamos a comprar nuestras decoraciones pero no fuimos tannnn egoístas y les dejamos muchas joyitas para esta navidad 🎅 

Así como lo mencionamos se encuentra en el parque “El refugio” de 9 am a 11 pm es una actividad que puedes compartir con los niñxs al ver todo lo bonito de la navidad en un solo espacio, crea momentos lindos en familia con la ilusión de la navidad 🪩🎄

No olviden etiquetarnos si visitan el Mercado Navideño @visita_guadalajara  @anti.turista 🌟","ultimos detalles antes de navidadcaiganle a comprar esferas luces regalos y pinos para tener la casa chula en estas epocas mercado navideno el refugio llena  nuestro corazon al ver todas esas piezas lindas padisfrutar colgar en nuestro pino cientos de figuras coloridas que formaron parte de nuestra infancia 

nosotrxs ya nos adelantamos a comprar nuestras decoraciones pero no fuimos tannnn egoistas y les dejamos muchas joyitas para esta navidad  

asi como lo mencionamos se encuentra en el parque el refugio de 9 am a 11 pm es una actividad que puedes compartir con los ninxs al ver todo lo bonito de la navidad en un solo espacio crea momentos lindos en familia con la ilusion de la navidad 

no olviden etiquetarnos si visitan el mercado navideno   turista",ultimo detalle navidadcaiganle esfera luz regalo casa chulo epoca lleno corazon pieza padisfrutar colgar pino cientos figura colorida formar infancia adelantar comprar decoración tannnn egoista dejar joyita mencionar parque refugio actividad compartir ninx bonito espacio creer momento lindo familia ilusion navidad olvidar etiquetar yo visitar mercado navideno turista,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"Querido Santa: Que #Guadalajara se convierta en el destino navideño que todos están buscando, para selfies legendarias y recuerdos épicos.

@edgardo.espino","querido santa que guadalajara se convierta en el destino navideno que todos estan buscando para selfies legendarias y recuerdos epicos

espino",querido santa guadalajara convertir destino navideno buscar selfies legendario recuerdo epico espino,1,guadalajara,GUADALAJARA_CORPUS_LIMPIO
"¡Llévele! ¡Llévele! 🥑
Nueva ruta de mercados en Guadalajara 🪅, cáiganle con nosotrxs a disfrutar de  los rincones más coloridos y llenos de sabor 🫔en este tour nos tocó visitar el Mercado de Abastos y el legendario Mercado de San Juan de Dios.

Algunos de los mercados más tradicionales en ¡La perla tapatía! pa disfrutar de unas ricas quesadillas, tacos 🌮 , fruta 🍉 y verdura 🥬 fresca o un buen chocomilk con harta canela.

¡Amonos a dar una vuelta al mercado!💌","llevele llevele 
nueva ruta de mercados en guadalajara  caiganle con nosotrxs a disfrutar de  los rincones mas coloridos y llenos de sabor en este tour nos toco visitar el mercado de abastos y el legendario mercado de san juan de dios

algunos de los mercados mas tradicionales en la perla tapatia pa disfrutar de unas ricas quesadillas tacos   fruta  y verdura  fresca o un buen chocomilk con harta canela

amonos a dar una vuelta al mercado",llevele ruta guadalajara caiganle rincón colorido lleno sabor tour tocar visitar abasto legendario san juan dios tradicional perla tapatia disfrutar rico quesadilla taco fruto verdura fresco chocomilk harta canela amonos vuelta mercado,2,guadalajara,GUADALAJARA_CORPUS_LIMPIO
