texto_original,texto_limpio,texto_procesado,cluster,tema_principal,ciudad
"En lo alto del Cerro del Chapulín se encuentra el majestuoso Museo Nacional de Historia, Castillo de Chapultepec.

En este museo apreciarás una importante colección conformada por objetos de distintas épocas, salas en el Álcazar que recrean escenarios habitados por personajes históricos; obras murales de artistas como David Alfaro Siqueiros, Jorge González Camarena, Juan O´Gorman, José Clemente Orozco, Gabriel Flores, entre otros. 

 Su arquitectura, miradores y el jardín en su último piso te ofrecen un recorrido sin igual que no puedes perderte.","en lo alto del cerro del chapulin se encuentra el majestuoso museo nacional de historia castillo de chapultepec

en este museo apreciaras una importante coleccion conformada por objetos de distintas epocas salas en el alcazar que recrean escenarios habitados por personajes historicos obras murales de artistas como david alfaro siqueiros jorge gonzalez camarena juan ogorman jose clemente orozco gabriel flores entre otros 

 su arquitectura miradores y el jardin en su ultimo piso te ofrecen un recorrido sin igual que no puedes perderte",alto cerro chapulin majestuoso nacional historia castillo chapultepec museo apreciara importante coleccion conformado objeto epoca sala alcazar recrear escenario habitado personaje historico obra mural artista david alfaro siqueiros jorge gonzalez camarena juan ogorman jose clemente orozco gabriel flores arquitectura mirador jardin piso ofrecer recorrido perder tú,3,mexico,CDMX_CORPUS_LIMPIO
"La historia de la Colonia Juárez comenzó a finales del siglo XIX. Actualmente, es un barrio que se distingue por antiguos inmuebles y su original estilo arquitectónico.

Una de estas edificaciones es el ""Castillo Colorado"", obra de comienzos del siglo XX, del arquitecto Regis A. Pigeon.

Se caracteriza por su atractivo color naranja y ahora tiene uso habitacional. 🤩

Aprécialo en las calles Berlín esquina Versalles. 📍","la historia de la colonia juarez comenzo a finales del siglo xix actualmente es un barrio que se distingue por antiguos inmuebles y su original estilo arquitectonico

una de estas edificaciones es el castillo colorado obra de comienzos del siglo xx del arquitecto regis a pigeon

se caracteriza por su atractivo color naranja y ahora tiene uso habitacional 

aprecialo en las calles berlin esquina versalles",historia colonia juarez comenzo finales xix actualmente barrio distinguir antiguo inmueble original estilo arquitectonico edificación castillo colorado obra comienzo siglo arquitecto regis pigeon caracterizar atractivo color naranja habitacional aprecialo calle berlin esquín versall,3,mexico,CDMX_CORPUS_LIMPIO
"Museo Panteón de San Fernando 🪦✨

En el corazón de la Ciudad de México, este grandioso sitio histórico  te da la bienvenida para dar un singular recorrido por la historia.
Conoce las tumbas de personajes icónicos México en el siglo XIX y déjate sorprender por los misterios que aloja este enigmático espacio.

Conoce más sobre sus actividades culturales en: 👇https://www.facebook.com/PanteonSanFer 

•
•
•
•

#turismocultural  #turismocdmx #museo #cdmx #turismo #museo","museo panteon de san fernando 

en el corazon de la ciudad de mexico este grandioso sitio historico  te da la bienvenida para dar un singular recorrido por la historia
conoce las tumbas de personajes iconicos mexico en el siglo xix y dejate sorprender por los misterios que aloja este enigmatico espacio

conoce mas sobre sus actividades culturales en  






turismo cultural  turismo c dmx museo c dmx turismo museo",panteon san fernando corazon ciudad grandioso sitio historico bienvenida singular recorrido historia tumba personaje iconico mexico siglo xix dejate sorprender misterio alojar enigmatico espacio conocer actividad cultural dmx turismo museo,3,mexico,CDMX_CORPUS_LIMPIO
"Jardín del Arte Allende 🎨✨

De paseo por Coyoacán, en fin de semana puedes detenerte en este espacio donde el arte se reúne en múltiples expresiones plásticas. 
Frente al icónico mercado de Coyoacán, para todos los presupuestos y gustos, este lugar es un imperdible en el barrio. 

¡Conócelo y #consumelocal! 😉

#turismocultural #turismocdmx","jardin del arte allende 

de paseo por coyoacan en fin de semana puedes detenerte en este espacio donde el arte se reune en multiples expresiones plasticas 
frente al iconico mercado de coyoacan para todos los presupuestos y gustos este lugar es un imperdible en el barrio 

conocelo y consume local 

turismo cultural turismo c dmx",jardin allende paseo semana detenerte espacio arte reune multipl expresión plastica frente iconico mercado coyoacan presupuesto gusto lugar imperdible barrio conocelo consumir local cultural turismo dmx,3,mexico,CDMX_CORPUS_LIMPIO
"¡Un día de arte en el Museo Soumaya!✨

Conoce la colección de más de 66,000 obras de arte en la que destacan esculturas prehispánicas de Mesoamérica, arte mexicano y europeo de los siglos XIX y XX.
Aprecia obras de artistas como Leonora Carrington, Orozco, Dalí, Diego Rivera y muchos más. 

Déjate sorprender por su espectacular fachada y disfruta un día cultural en este museo de la CDMX. 

 

#turismocultural #soumaya #arte #cdmx","un dia de arte en el museo soumaya

conoce la coleccion de mas de 66000 obras de arte en la que destacan esculturas prehispanicas de mesoamerica arte mexicano y europeo de los siglos xix y xx
aprecia obras de artistas como leonora carrington orozco dali diego rivera y muchos mas 

dejate sorprender por su espectacular fachada y disfruta un dia cultural en este museo de la cdmx 

 

turismo cultural soumaya arte c dmx",conocer coleccion destacar escultura prehispanica mesoamerico mexicano europeo siglo xix apreciar obra artista leonora carrington orozco dali diego rivera dejate sorprender espectacular fachada disfrutar museo cdmx turismo cultural soumaya arte dmx,3,mexico,CDMX_CORPUS_LIMPIO
"Pérgola Ixca Cienfuegos. 🌈

Esta colorida escultura es obra del artista Vicente Rojo y rinde homenaje al escritor Carlos Fuentes.
Se encuentra ubicada en la popular avenida Ejército Nacional, en Polanco y su atractivo diseño permite al espectador interactuar con ella. 

¡El arte se vive en las calles de la CDMX! 🎨

¿Ya la conoces?

•
•
•
•
•
•

#TurismoCDMX  #turismocultural #cdmx #polanco #mexicocity #turismo","pergola ixca cienfuegos 

esta colorida escultura es obra del artista vicente rojo y rinde homenaje al escritor carlos fuentes
se encuentra ubicada en la popular avenida ejercito nacional en polanco y su atractivo diseno permite al espectador interactuar con ella 

el arte se vive en las calles de la cdmx 

ya la conoces








turismo c dmx  turismo cultural c dmx polanco mexico city turismo",pergola ixca cienfuego colorido escultura obra artista vicente rojo rendir homenaje escritor carlos fuentes ubicado popular avenida ejercito nacional atractivo diseno permitir espectador interactuar arte vivir calle cdmx conocer cultural dmx polanco mexico city turismo,3,mexico,CDMX_CORPUS_LIMPIO
"¿Día de lectura?

¡Ven a conocer la Biblioteca Central en Ciudad Universitaria! 📚✨

Encuentra el título ideal y consulta temas de tu interés en su gran acervo literario. En su fachada, aprecia la obra mural ""Representación histórica de la cultura"".

#turismocdmx #turismocdmx❤️ #turismocultural #cdmx","dia de lectura

ven a conocer la biblioteca central en ciudad universitaria 

encuentra el titulo ideal y consulta temas de tu interes en su gran acervo literario en su fachada aprecia la obra mural representacion historica de la cultura

turismo c dmx turismo c dmx turismo cultural c dmx",lectura ver biblioteca central ciudad universitario titulo ideal consulta tema inter acervo literario fachada apreciar obra mural representacion historico cultura dmx turismo cultural,3,mexico,CDMX_CORPUS_LIMPIO
"De fascinante arquitectura  que conjunta distintos estilos, la Catedral Metropolitana es uno de los recintos de culto religioso más visitados en la Ciudad de México.

¡Aprecia cada detalle en su interior y exterior en tu visita!

•
•
•
•

#cdmx #turismocdmx #mexicocity #ciudaddeméxico #catedral #zócalo #centrohistoricocdmx #centrohistórico #traveler #travelphoto","de fascinante arquitectura  que conjunta distintos estilos la catedral metropolitana es uno de los recintos de culto religioso mas visitados en la ciudad de mexico

aprecia cada detalle en su interior y exterior en tu visita






c dmx turismo c dmx mexico city ciudad dem xico catedral z calo centro historic ocd mx centro hist rico traveler travel photo",fascinante arquitectura conjunto estilo metropolitano recinto culto religioso visitado apreciar detalle interior exterior visita turismo dmx mexico city ciudad dem xico catedral calo historic ocd centro hist rico traveler travel photo,3,mexico,CDMX_CORPUS_LIMPIO
"¡En el Bosque de Chapultepec está el Centro de Cultura Ambiental! ¿Ya lo conoces? 🌎 💚 

Disfruta esta experiencia de aprendizaje y apreciación de escenarios naturales en la Segunda Sección de Chapultepec, la entrada es libre.

🗓️ Martes a domingo
🕒De 10:00 a 18:00 hrs.","en el bosque de chapultepec esta el centro de cultura ambiental ya lo conoces   

disfruta esta experiencia de aprendizaje y apreciacion de escenarios naturales en la segunda seccion de chapultepec la entrada es libre

 martes a domingo
de 1000 a 1800 hrs",bosque centro cultura ambiental conocer disfrutar experiencia aprendizaje apreciacion escenario natural seccion chapultepec entrada libre martes domingo hrs,3,mexico,CDMX_CORPUS_LIMPIO
"¡Descubre historia de la arquitectura en México en el Museo Nacional de Arquitectura del Palacio de Bellas Artes!

Fotografías, planos y bocetos de importantes obras maestras mexicanas forman parte de su colección para compartir con el público la historia de distintos puntos de la Ciudad. 

Consulta su programa de talleres, conferencias y visitas guiadas a través de su portal oficial.

🗓️ Miércoles a domingo
🕒10:00 a 18:00 hrs.
Planea tu visita y conoce más en: https://inba.gob.mx/recinto/74/museo-nacional-de-arquitectura","descubre historia de la arquitectura en mexico en el museo nacional de arquitectura del palacio de bellas artes

fotografias planos y bocetos de importantes obras maestras mexicanas forman parte de su coleccion para compartir con el publico la historia de distintos puntos de la ciudad 

consulta su programa de talleres conferencias y visitas guiadas a traves de su portal oficial

 miercoles a domingo
1000 a 1800 hrs
planea tu visita y conoce mas en",descubrir mexico museo nacional arquitectura palacio bello art fotografias plano boceto importante obra maestro mexicano formar coleccion compartir publico historia punto ciudad consultar programa taller conferencias guiada traves portal oficial miercol domingo hrs planear visita conocer,3,mexico,CDMX_CORPUS_LIMPIO
"Centro Cultural y de las Artes Tlalpan, Casa Frissac 🎨.✨

Un ícono del Centro Histórico de Tlalpan, esta casona de estilo porfiriano construida en 1900, es un imperdible pues su belleza y los jardines que la rodean hacen de tu visita, una experiencia que te transporta en el tiempo.

•
•
•
•
•

#TurismoCDMX #turismocultural #tlalpan #instamood #photourban #mexicocity #visitcdmx #ciudaddeméxico #tlalpan","centro cultural y de las artes tlalpan casa frissac 

un icono del centro historico de tlalpan esta casona de estilo porfiriano construida en 1900 es un imperdible pues su belleza y los jardines que la rodean hacen de tu visita una experiencia que te transporta en el tiempo







turismo c dmx turismo cultural tl alp an insta mood photo urban mexico city visit c dmx ciudad dem xico tl alp an",art casa frissac icono centro historico tlalpan casona estilo porfiriano construido imperdible belleza jardín rodear visita experiencia transportar tiempo turismo cultural instar mood photo urban mexico city visit dmx ciudad dem xico alp,3,mexico,CDMX_CORPUS_LIMPIO
"Descubre los tesoros culinarios del Mercado San Camilito en Plaza Garibaldi.

Amantes de la gastronomía encontrarán una variedad de platillos típicos. 
No dejes de anótalo en tu visita a Plaza Garibaldi y disfruta al ritmo de la música de los mariachis.

Está abierto de lunes a domingo, las 24 horas del día.","descubre los tesoros culinarios del mercado san camilito en plaza garibaldi

amantes de la gastronomia encontraran una variedad de platillos tipicos 
no dejes de anotalo en tu visita a plaza garibaldi y disfruta al ritmo de la musica de los mariachis

esta abierto de lunes a domingo las 24 horas del dia",descubrir tesoro culinario mercado san camilito amante gastronomia encontrar variedad platillo tipico dejes anotalo visita plaza garibaldi disfrutar ritmo musica mariachi abierto lunes domingo hora,1,dmx,CDMX_CORPUS_LIMPIO
"Adéntrate en la fascinante historia de la capital mexicana en el Salón de Cabildos, ubicado en el Antiguo Palacio del Ayuntamiento en el Centro Histórico.✨

Recorre sus salas y descubre cómo ha evolucionado la ciudad desde su fundación hasta nuestros días.

Una experiencia cultural imperdible para visitantes y locales. 😉

🗓 Martes a domingo
🕓 De 11:00 a 17:00 horas

#TurismoCDMX #turismocultural #museo #museum #historia #historymuseum #arte #art #culture #cultura #mexicocity #cdmx","adentrate en la fascinante historia de la capital mexicana en el salon de cabildos ubicado en el antiguo palacio del ayuntamiento en el centro historico

recorre sus salas y descubre como ha evolucionado la ciudad desde su fundacion hasta nuestros dias

una experiencia cultural imperdible para visitantes y locales 

 martes a domingo
 de 1100 a 1700 horas

turismo c dmx turismo cultural museo museum historia history museum arte art culture cultura mexico city c dmx",adentratar fascinante capital mexicano salon cabildo ubicado antiguo palacio ayuntamiento centro historico recorrer sala descubrir evolucionar ciudad fundacion experiencia imperdible visitante local martes domingo horas turismo cultural museo historia history museum arte art culture cultura mexico city dmx,3,mexico,CDMX_CORPUS_LIMPIO
